,date,renderedContent,tweetId,userId,replyCount,retweetCount,likeCount,quoteCount,media,retweetedTweet,quotedTweet,mentionedUsers,lang
26,2021-05-28 03:21:17+00:00,"borra y borro
 
jaehyun n word
jisung ugly
nct flop
nct plagiarism 
nct racistas
taeyong bully
taeyong cornrows 
nct scandal
lucas yukhey fatphobia
nct racists
nct cultural appropriation
lucas fatphobic
nct disband 
nct colourist
nct problematic
#NCTDisband twitter.com/makkosaki/stat…",1398117143405903879,1397760311021686784,2,0,0,0,,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/makkosaki/status/1397780589697187840', 'date': '2021-05-27T05:03:56+00:00', 'content': '#btsdisband #btsdead \nurge que se muden con la 4buel4 de taeburro', 'renderedContent': '#btsdisband #btsdead \nurge que se muden con la 4buel4 de taeburro', 'id': 1397780589697187840, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'makkosaki', 'id': 1377890930041163777, 'displayname': 'nct reyes', 'description': '¿te arde tan rápido? me surro en tus floperos', 'rawDescription': '¿te arde tan rápido? me surro en tus floperos', 'descriptionUrls': None, 'verified': False, 'created': '2021-04-02T07:50:06+00:00', 'followersCount': 20, 'friendsCount': 53, 'statusesCount': 112, 'favouritesCount': 193, 'listedCount': 1, 'mediaCount': 13, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1397810944709861378/0E43QlJ4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1377890930041163777/1622096706', 'url': 'https://twitter.com/makkosaki'}, 'replyCount': 21, 'retweetCount': 3, 'likeCount': 5, 'quoteCount': 12, 'conversationId': 1397780589697187840, 'lang': 'es', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'outlinks': None, 'tcooutlinks': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': ['btsdisband', 'btsdead'], 'cashtags': None}",,en
27,2021-05-28 03:21:13+00:00,"nct pedofilos
nct plagio
nct racistas
taeyong bully
taeyong incestuoso
nct scandal
nct fatphobia
nct racists
nct cultural appropriation
nct bully
nct lucas fatphobia
nct disband
nct ableist
nct jisung n word
nct problematic
#nctflop #nctdisband",1398117128155414531,1398115427805544450,0,0,0,0,,,,,en
28,2021-05-28 03:16:14+00:00,#BTSButter #BTSTheKings #btsthestandard #nctdisband #nctshit #nctflop 😘,1398115872615567360,1386009410762420227,0,0,0,0,,,,,und
29,2021-05-28 03:14:46+00:00,"Tanto les arde a las fans de nct que crearon un hashtag para bts.
Pero terminaron fracasando porque el que se hizo tendencia fue #nctdisband 
En fin stream butter",1398115502371840005,1351344229344227328,1,0,1,0,,,,,es
30,2021-05-28 03:13:29+00:00,"limpiemos búsquedas 🥺💓
nct pedofilos
nct plagio
nct racistas
taeyong bully
taeyong incestuoso
nct scandal
nct fatphobia
nct racists
nct cultural appropriation
nct bully
nct lucas fatphobia
nct disband
nct ableist
nct jisung n word
nct problematic
#nctflop #nctdisband",1398115182052794371,1397760311021686784,2,0,0,0,,,,,en
31,2021-05-28 03:11:19+00:00,"@s_wyett Lo mejor de nct es cuando lo quitas y pones bts.
#nctdisband
Joder siéntate y Vele como butter se surra toda la carrera musical de tus favs",1398114636986302464,1351344229344227328,0,0,2,0,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 's_wyett', 'id': 1389726070316883969, 'displayname': 'xìkø', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/s_wyett'}]",es
32,2021-05-28 03:10:17+00:00,"holi volví

jaehyun n word
jisung ugly
nct flop
nct plagiarism 
nct racistas
taeyong bully
taeyong cornrows 
nct scandal
lucas yukhey fatphobia
nct racists
nct cultural appropriation
lucas fatphobic
nct disband 
nct ableist 
nct colourist
nct problematic
#NCTDisband",1398114373881716737,1397760311021686784,1,0,0,0,,,,,en
33,2021-05-28 03:03:05+00:00,"I Dont Fuck With Nobody🆑😬

#DONT_FIGHT_THE_FEELING
#nctdisband 
#NancyDrew 
#EXOSideOfTheMoon #weareoneEXO #JayParkApoloGizeToMuslims",1398112563708243970,1334197599205789697,0,0,0,0,,,,,en
34,2021-05-28 02:58:33+00:00,"Dejense de tonterías y hagan stream butter y hot sauce en vez de andar peleando
#btsdisband #nctdisband https://t.co/NUoxu6RigD",1398111422303850503,1304250769990914048,0,0,0,0,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E2cW7d0WUAETxIX?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E2cW7d0WUAETxIX?format=jpg&name=large'}]",,,,es
35,2021-05-28 02:45:09+00:00,"окей
дорогие сиджени, перестаньте делать из себя жертв, идите нахуй пожалуйста уебки
вы начали юзать хш #\btsdisband и теперь плачете из за того что арми начали юзать #\nctdisband
пиздец плачу, надо же быть такими глупыми
и да, распространили хештег - сиджени https://t.co/sVaUw3t5sE",1398108052637822981,1244897825311375361,0,1,6,0,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E2cT21hWQAIGaPN?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E2cT21hWQAIGaPN?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E2cT21iWYAIHxFY?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E2cT21iWYAIHxFY?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E2cT21iWQAAbEmy?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E2cT21iWQAAbEmy?format=jpg&name=large'}]",,,,ru
36,2021-05-28 02:22:55+00:00,#nctshit #nctdisband #BTSPavedTheWay #btsthestandard,1398102457323036675,1386009410762420227,1,0,0,0,,,,,und
37,2021-05-28 02:19:56+00:00,@fettynvl hola #nctdisband,1398101704231563267,1336731102375981062,0,0,0,0,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'fettynvl', 'id': 1374858117519925251, 'displayname': '☪ Fett', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/fettynvl'}]",es
38,2021-05-28 02:01:50+00:00,@aty_ki joder por fin reconocen a esos floperos fuera de su casa #nctdisband,1398097151092264963,1334900636723388420,1,0,0,0,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'aty_ki', 'id': 1395123320866156552, 'displayname': '¥40,00', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/aty_ki'}]",es
39,2021-05-28 02:01:00+00:00,"@kpopdazed Soy Army pero muchos se están rebajando al mismo nivel que los NCTzen que empezaron y me dan pena, no hay por que meterse con los grupos aparte ARMY deberían estar haciendo stream a BUTTER y no distraerse 

PERDÓN POR USAR EL HASHTAG PERO ES PARA LLAMR LA ATENCIÓN 
#nctdisband",1398096939778981892,1334900636723388420,0,0,0,0,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'kpopdazed', 'id': 1392618433485975554, 'displayname': 'кρσρ∂αzє∂ ♡︎', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/kpopdazed'}]",es
40,2021-05-28 01:55:47+00:00,"what if i fail oh no
this song is weird what is this
oh okay lets begin the test
hey wtf this is so easy 
oh yay im done
lets check twt
nothing interesing
WHAT THE FUCK WHY IS NCTDISBAND TRENDING NO
damn im so bored
ew shes making me read a book
what kind of book is this omg",1398095625137258498,1210098279523876869,1,0,1,0,,,,,en
41,2021-05-28 01:53:23+00:00,"me aburro lmao

#nctdisband",1398095021312782337,1319000568556388352,1,0,0,0,,,,,en
42,2021-05-28 01:45:51+00:00,"Borra y borro

nct flop
nct disband
taeyong incesto
taeyong bully
taeyong racista
taeyong racist
#nctflop
#nctdisband
#lucasfatphobic
#taeyongbully
nct flop
nct disband
johnny ugly
lucas fatphobic
haechan scandal
taeyong bully
jaemin racist twitter.com/littlemxon_/st…",1398093127769067525,1310476379650232320,1,0,1,0,,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/littlemxon_/status/1397804035634352128', 'date': '2021-05-27T06:37:06+00:00', 'content': 'wey si #btsdisband #btsdisband #btsdisband #btsdisband #btsdisband #btsdisband #btsdisband https://t.co/q7SV8GN7LT', 'renderedContent': 'wey si #btsdisband #btsdisband #btsdisband #btsdisband #btsdisband #btsdisband #btsdisband twitter.com/makkosaki/stat…', 'id': 1397804035634352128, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'littlemxon_', 'id': 341616055, 'displayname': 'm', 'description': 'votaré por keiko y a ti que chch.', 'rawDescription': 'votaré por keiko y a ti que chch.', 'descriptionUrls': None, 'verified': False, 'created': '2011-07-24T17:26:54+00:00', 'followersCount': 525, 'friendsCount': 1942, 'statusesCount': 8069, 'favouritesCount': 1164, 'listedCount': 2, 'mediaCount': 611, 'location': 'Lima.', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1397805129974390784/pfQSKDUT_normal.jpg', 'profileBannerUrl': None, 'url': 'https://twitter.com/littlemxon_'}, 'replyCount': 2, 'retweetCount': 0, 'likeCount': 2, 'quoteCount': 9, 'conversationId': 1397804035634352128, 'lang': 'es', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'outlinks': ['https://twitter.com/makkosaki/status/1397780589697187840'], 'tcooutlinks': ['https://t.co/q7SV8GN7LT'], 'media': None, 'retweetedTweet': None, 'quotedTweet': {'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/makkosaki/status/1397780589697187840', 'date': '2021-05-27T05:03:56+00:00', 'content': '#btsdisband #btsdead \nurge que se muden con la 4buel4 de taeburro', 'renderedContent': '#btsdisband #btsdead \nurge que se muden con la 4buel4 de taeburro', 'id': 1397780589697187840, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'makkosaki', 'id': 1377890930041163777, 'displayname': 'nct reyes', 'description': '¿te arde tan rápido? me surro en tus floperos', 'rawDescription': '¿te arde tan rápido? me surro en tus floperos', 'descriptionUrls': None, 'verified': False, 'created': '2021-04-02T07:50:06+00:00', 'followersCount': 20, 'friendsCount': 53, 'statusesCount': 112, 'favouritesCount': 193, 'listedCount': 1, 'mediaCount': 13, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1397810944709861378/0E43QlJ4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1377890930041163777/1622096706', 'url': 'https://twitter.com/makkosaki'}, 'replyCount': 21, 'retweetCount': 3, 'likeCount': 5, 'quoteCount': 12, 'conversationId': 1397780589697187840, 'lang': 'es', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'outlinks': None, 'tcooutlinks': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': ['btsdisband', 'btsdead'], 'cashtags': None}, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': ['btsdisband', 'btsdisband', 'btsdisband', 'btsdisband', 'btsdisband', 'btsdisband', 'btsdisband'], 'cashtags': None}",,tl
43,2021-05-28 01:41:39+00:00,"Amén
#nctdisband twitter.com/Lopez02971543/…",1398092070724816896,1320114685484695555,0,0,0,0,,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/Lopez02971543/status/1398089324860747778', 'date': '2021-05-28T01:30:44+00:00', 'content': '¡Vuelve a Jesús! 💛\n#Biblia #Jesus\n#RicardoClaurePeñaloza\n#SinfoniasCelestiales\n#Profecias #33añosDeMinisterio\n#SalvarElAlmaHastaDelUltimoHombre\n@RicardoClaureP #nctdisband #에이티즈 #스트레이키즈 #deviajeconlosderbez2 #Bucaramanga #RosarioCentral #FelipeGonzalezEH #ChicagoPD https://t.co/6wVHEw9883', 'renderedContent': '¡Vuelve a Jesús! 💛\n#Biblia #Jesus\n#RicardoClaurePeñaloza\n#SinfoniasCelestiales\n#Profecias #33añosDeMinisterio\n#SalvarElAlmaHastaDelUltimoHombre\n@RicardoClaureP #nctdisband #에이티즈 #스트레이키즈 #deviajeconlosderbez2 #Bucaramanga #RosarioCentral #FelipeGonzalezEH #ChicagoPD twitter.com/RicardoClaureP…', 'id': 1398089324860747778, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'Lopez02971543', 'id': 3353284492, 'displayname': 'Alejandra Lopez 🌻', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2015-07-01T14:31:25+00:00', 'followersCount': 39, 'friendsCount': 31, 'statusesCount': 4581, 'favouritesCount': 1227, 'listedCount': 2, 'mediaCount': 126, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1321269368609714181/giTgMmEi_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3353284492/1435769865', 'url': 'https://twitter.com/Lopez02971543'}, 'replyCount': 0, 'retweetCount': 0, 'likeCount': 0, 'quoteCount': 1, 'conversationId': 1398089324860747778, 'lang': 'es', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'outlinks': ['https://twitter.com/RicardoClaureP/status/1397645999615758347'], 'tcooutlinks': ['https://t.co/6wVHEw9883'], 'media': None, 'retweetedTweet': None, 'quotedTweet': {'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/RicardoClaureP/status/1397645999615758347', 'date': '2021-05-26T20:09:07+00:00', 'content': '¿POR QUÉ EL SEÑOR JESÚS TE DICE, ¡VUÉLVETE A MI!? 😭\n\nNecesitas conocer esta VERDAD, haz clic en el siguiente enlace:\n📲 https://t.co/XAzBr28Tvj\n\n📀 La prédica completa está a tu alcance en YouTube:\n\n ""HOY ES EL DÍA DE TU SALVACIÓN""\n🔗https://t.co/Sd55Y0ZVCz https://t.co/Mn3jrwS1JC', 'renderedContent': '¿POR QUÉ EL SEÑOR JESÚS TE DICE, ¡VUÉLVETE A MI!? 😭\n\nNecesitas conocer esta VERDAD, haz clic en el siguiente enlace:\n📲 vm.tiktok.com/ZMeW1dXFQ/\n\n📀 La prédica completa está a tu alcance en YouTube:\n\n ""HOY ES EL DÍA DE TU SALVACIÓN""\n🔗youtu.be/GhVdMFD4zKw https://t.co/Mn3jrwS1JC', 'id': 1397645999615758347, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'RicardoClaureP', 'id': 174745267, 'displayname': 'Ricardo Claure Peñaloza', 'description': 'Predicando la Segunda Venida de #Jesucristo para que su Iglesia se prepare... para testimonio a todas las naciones | Pastor Cristiano Evangélico |', 'rawDescription': 'Predicando la Segunda Venida de #Jesucristo para que su Iglesia se prepare... para testimonio a todas las naciones | Pastor Cristiano Evangélico |', 'descriptionUrls': None, 'verified': False, 'created': '2010-08-04T18:29:24+00:00', 'followersCount': 6542, 'friendsCount': 630, 'statusesCount': 36200, 'favouritesCount': 7271, 'listedCount': 28, 'mediaCount': 2173, 'location': '', 'protected': False, 'linkUrl': 'https://linktr.ee/Ricardo_Claure_Penaloza', 'linkTcourl': 'https://t.co/VOqusDUX5Z', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1268981173918806017/eGapD6vU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/174745267/1604415701', 'url': 'https://twitter.com/RicardoClaureP'}, 'replyCount': 8, 'retweetCount': 10, 'likeCount': 46, 'quoteCount': 17, 'conversationId': 1397645999615758347, 'lang': 'es', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'outlinks': ['https://vm.tiktok.com/ZMeW1dXFQ/', 'https://youtu.be/GhVdMFD4zKw'], 'tcooutlinks': ['https://t.co/XAzBr28Tvj', 'https://t.co/Sd55Y0ZVCz'], 'media': [{'_type': 'snscrape.modules.twitter.Video', 'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1397645879562080262/pu/img/tZovUpHclinuz4eN.jpg', 'variants': [{'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1397645879562080262/pu/pl/ttDKsoEuD8bv4bEF.m3u8?tag=12', 'bitrate': None}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1397645879562080262/pu/vid/576x1024/IAIS_eJHykJPQqb2.mp4?tag=12', 'bitrate': 2176000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1397645879562080262/pu/vid/320x568/tsMmjsVYk9ZMm6M8.mp4?tag=12', 'bitrate': 632000}, {'_type': 'snscrape.modules.twitter.VideoVariant', 'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1397645879562080262/pu/vid/480x852/L5msLbegLa3nE8M8.mp4?tag=12', 'bitrate': 950000}], 'duration': 58.859}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': [{'_type': 'snscrape.modules.twitter.User', 'username': 'RicardoClaureP', 'id': 174745267, 'displayname': 'Ricardo Claure Peñaloza', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/RicardoClaureP'}], 'coordinates': None, 'place': None, 'hashtags': ['Biblia', 'Jesus', 'RicardoClaurePeñaloza', 'SinfoniasCelestiales', 'Profecias', '33añosDeMinisterio', 'SalvarElAlmaHastaDelUltimoHombre', 'nctdisband', '에이티즈', '스트레이키즈', 'deviajeconlosderbez2', 'Bucaramanga', 'RosarioCentral', 'FelipeGonzalezEH', 'ChicagoPD'], 'cashtags': None}",,es
44,2021-05-28 01:39:53+00:00,"Mapache ncteta 
#nctdisband twitter.com/csfluv/status/…",1398091626996768771,1320114685484695555,0,0,0,0,,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/csfluv/status/1398091531463036933', 'date': '2021-05-28T01:39:31+00:00', 'content': 'Dios que tan mi3rda tiene que ser la caga de persona que hizo este hashtag? Seguro fue una Armada, si Nct  fuera flop esta hermosa banda de los Neo, no le hubieras creado un hashtag #nctdisband', 'renderedContent': 'Dios que tan mi3rda tiene que ser la caga de persona que hizo este hashtag? Seguro fue una Armada, si Nct  fuera flop esta hermosa banda de los Neo, no le hubieras creado un hashtag #nctdisband', 'id': 1398091531463036933, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'csfluv', 'id': 1320114685484695555, 'displayname': 'mapache💤Jennie covid #JennieApologize', 'description': 'Mujer, lesbiana y vegetariana👌', 'rawDescription': 'Mujer, lesbiana y vegetariana👌', 'descriptionUrls': None, 'verified': False, 'created': '2020-10-24T21:27:29+00:00', 'followersCount': 33, 'friendsCount': 47, 'statusesCount': 663, 'favouritesCount': 139, 'listedCount': 0, 'mediaCount': 49, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1398090727515623424/-1lwWk_d_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1320114685484695555/1621899183', 'url': 'https://twitter.com/csfluv'}, 'replyCount': 0, 'retweetCount': 0, 'likeCount': 0, 'quoteCount': 1, 'conversationId': 1398091531463036933, 'lang': 'es', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'outlinks': None, 'tcooutlinks': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': ['nctdisband'], 'cashtags': None}",,ht
45,2021-05-28 01:39:31+00:00,"Dios que tan mi3rda tiene que ser la caga de persona que hizo este hashtag? Seguro fue una Armada, si Nct  fuera flop esta hermosa banda de los Neo, no le hubieras creado un hashtag #nctdisband",1398091531463036933,1320114685484695555,0,0,0,1,,,,,es
46,2021-05-28 01:36:12+00:00,@dejunxx_ @Liehope13 @makkosaki @BTS_twt Agradece que te si no fuera por  #nctdisband y su lloracion no lo hubiera hecho😂,1398090699120119808,1320143183133769729,1,0,0,0,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'dejunxx_', 'id': 1257585312068513792, 'displayname': '𝗘𝗹𝗶', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/dejunxx_'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'Liehope13', 'id': 1352363781402357760, 'displayname': ""Hope⁷🧈''''''"", 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Liehope13'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'makkosaki', 'id': 1377890930041163777, 'displayname': 'nct reyes', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/makkosaki'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'BTS_twt', 'id': 335141638, 'displayname': '방탄소년단', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/BTS_twt'}]",es
47,2021-05-28 01:35:31+00:00,"Perros&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;
#nctdisband",1398090527304818689,1320114685484695555,0,0,0,0,,,,,es
48,2021-05-28 01:33:32+00:00,@dejunxx_ @Liehope13 @makkosaki @BTS_twt Bts fl*p? ya quisieras😂 ni quien conozca a #nctdisband y deje de llorar si ya perdieron el ikapoyo🤷‍♀️,1398090028723621891,1320143183133769729,2,0,0,0,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'dejunxx_', 'id': 1257585312068513792, 'displayname': '𝗘𝗹𝗶', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/dejunxx_'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'Liehope13', 'id': 1352363781402357760, 'displayname': ""Hope⁷🧈''''''"", 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/Liehope13'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'makkosaki', 'id': 1377890930041163777, 'displayname': 'nct reyes', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/makkosaki'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'BTS_twt', 'id': 335141638, 'displayname': '방탄소년단', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/BTS_twt'}]",es
49,2021-05-28 01:31:40+00:00,@fettynvl hola hola #nctdisband,1398089556855955457,1378540077899452418,0,0,0,0,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'fettynvl', 'id': 1374858117519925251, 'displayname': '☪ Fett', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/fettynvl'}]",es
